genus,species,specimen,individual,counter,bud,flwr,immFrt,fillFrt,infFrt,unfFrt,infFlwr,infImmFrt,infBud,unkRepStr,initials,entire_plant_confidence,early_herbivory,late_herbivory,number_repro_branches,stem_diam_cm,folder,day,month,year,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,maximumElevationInMeters
s,polygaloides,C87422,1,kh,0,3,16,40,9,0,2,0,0,32,kh,yes_roots,no,yes,5,0.154,s_polygaloides,24,5,1959,39.543212,-120.885061,1000,853,NA
s,polygaloides,C87422,2,kh,7,16,65,38,45,1,0,0,0,14,kh,yes_assumed,no,yes,25,0.191,s_polygaloides,24,5,1959,39.543212,-120.885061,1000,853,NA
s,polygaloides,C87424,1,kh,0,8,2,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.077,s_polygaloides,4,6,1978,39.395944,-120.862949,5000,1300,NA
s,polygaloides,C87424,2,kh,3,3,0,0,0,0,1,0,0,0,kh,yes_roots,no,no,1,0.08,s_polygaloides,4,6,1978,39.395944,-120.862949,5000,1300,NA
s,polygaloides,C87424,3,kh,8,3,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.073,s_polygaloides,4,6,1978,39.395944,-120.862949,5000,1300,NA
s,polygaloides,C87424,4,kh,6,3,0,0,0,0,1,0,0,0,kh,yes_roots,no,no,2,0.102,s_polygaloides,4,6,1978,39.395944,-120.862949,5000,1300,NA
s,polygaloides,C87424,5,kh,5,4,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.066,s_polygaloides,4,6,1978,39.395944,-120.862949,5000,1300,NA
s,polygaloides,C87424,6,kh,5,7,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.079,s_polygaloides,4,6,1978,39.395944,-120.862949,5000,1300,NA
s,polygaloides,C87424,7,kh,9,8,2,1,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.069,s_polygaloides,4,6,1978,39.395944,-120.862949,5000,1300,NA
s,polygaloides,C87424,8,kh,8,10,2,0,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.0158,s_polygaloides,4,6,1978,39.395944,-120.862949,5000,1300,NA
s,polygaloides,C87424,9,kh,4,4,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.084,s_polygaloides,4,6,1978,39.395944,-120.862949,5000,1300,NA
s,polygaloides,C87426,1,kh,9,30,1,0,0,0,0,0,0,0,kh,yes_roots,no,no,5,0.146,s_polygaloides,2,6,1963,39.776354,-121.450985,500,350,450
s,polygaloides,C87426,2,kh,0,28,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,7,0.204,s_polygaloides,2,6,1963,39.776354,-121.450985,500,350,450
s,polygaloides,C87428,1,kh,16,69,8,0,0,0,0,0,0,0,kh,yes_roots,no,no,12,0.229,s_polygaloides,14,6,1955,39.814402,-121.57305,5000,530,730
s,polygaloides,C87428,2,kh,6,39,6,5,0,0,0,0,0,0,kh,yes_roots,no,no,9,0.211,s_polygaloides,14,6,1955,39.814402,-121.57305,5000,530,730
s,polygaloides,C87430,1,kh,0,5,1,0,1,0,0,0,0,0,kh,yes_roots,no,no,1,0.101,s_polygaloides,16,6,1962,39.814402,-121.57305,5000,530,730
s,polygaloides,C87430,2,kh,0,15,2,0,0,0,1,0,0,0,kh,yes_roots,no,no,3,0.098,s_polygaloides,16,6,1962,39.814402,-121.57305,5000,530,730
s,polygaloides,C87430,3,kh,0,12,3,2,0,0,0,0,0,1,kh,yes_roots,no,no,4,0.099,s_polygaloides,16,6,1962,39.814402,-121.57305,5000,530,730
s,polygaloides,C87430,4,kh,2,10,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.082,s_polygaloides,16,6,1962,39.814402,-121.57305,5000,530,730
s,polygaloides,C87430,5,kh,0,4,2,2,1,1,3,0,0,0,kh,yes_roots,no,no,4,0.098,s_polygaloides,16,6,1962,39.814402,-121.57305,5000,530,730
s,polygaloides,C87430,6,kh,0,5,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.051,s_polygaloides,16,6,1962,39.814402,-121.57305,5000,530,730
s,polygaloides,C87430,7,kh,0,11,2,2,0,0,0,0,0,0,kh,yes_roots,no,no,3,0.1,s_polygaloides,16,6,1962,39.814402,-121.57305,5000,530,730
s,polygaloides,C87431,1,kh,0,7,0,0,0,0,0,0,0,2,kh,yes_roots,no,yes,2,0.121,s_polygaloides,16,6,1962,39.697533,-121.551771,2000,275,415
s,polygaloides,C87431,2,kh,0,11,0,0,0,0,0,0,0,0,kh,yes_roots,no,yes,7,0.112,s_polygaloides,16,6,1962,39.697533,-121.551771,2000,275,415
s,polygaloides,C87431,3,kh,1,17,0,0,0,0,0,0,0,0,kh,yes_roots,no,yes,9,0.111,s_polygaloides,16,6,1962,39.697533,-121.551771,2000,275,415
s,polygaloides,C87431,4,kh,0,6,0,0,0,0,0,0,0,0,kh,yes_roots,no,yes,6,0.114,s_polygaloides,16,6,1962,39.697533,-121.551771,2000,275,415
s,polygaloides,C87431,5,kh,1,4,0,0,0,0,0,0,0,0,kh,yes_roots,no,yes,6,0.057,s_polygaloides,16,6,1962,39.697533,-121.551771,2000,275,415
s,polygaloides,C87431,6,kh,0,4,0,0,0,0,0,0,0,0,kh,yes_roots,no,yes,6,0.094,s_polygaloides,16,6,1962,39.697533,-121.551771,2000,275,415
s,polygaloides,C87431,7,kh,1,5,0,0,0,0,0,0,0,0,kh,yes_roots,no,yes,3,0.057,s_polygaloides,16,6,1962,39.697533,-121.551771,2000,275,415
s,polygaloides,C87431,8,kh,1,12,0,0,0,0,0,0,0,0,kh,yes_roots,yes,yes,9,0.088,s_polygaloides,16,6,1962,39.697533,-121.551771,2000,275,415
s,polygaloides,C87431,9,kh,0,3,0,0,0,0,0,0,0,0,kh,yes_roots,no,yes,2,0.044,s_polygaloides,16,6,1962,39.697533,-121.551771,2000,275,415
s,polygaloides,C87433,1,kh,50,67,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,19,0.333,s_polygaloides,11,6,1967,39.78981,-121.449305,2000,420,630
s,polygaloides,C87433,2,kh,0,15,1,0,0,0,0,0,0,0,kh,yes_roots,no,no,4,0.093,s_polygaloides,11,6,1967,39.78981,-121.449305,2000,420,630
s,polygaloides,C87434,1,kh,8,73,4,0,0,0,1,0,0,0,kh,yes_roots,no,no,8,0.223,s_polygaloides,26,5,1980,39.762192,-121.468574,500,550,750
s,polygaloides,C87435,1,kh,24,13,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,5,0.133,s_polygaloides,28,5,1941,39.812084,-121.57722,5002,475,715
s,polygaloides,C87435,2,kh,15,25,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,6,0.176,s_polygaloides,28,5,1941,39.812084,-121.57722,5002,475,715
s,polygaloides,C87435,3,kh,6,11,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,3,0.096,s_polygaloides,28,5,1941,39.812084,-121.57722,5002,475,715
s,polygaloides,C87437,1,kh,0,10,11,9,0,0,2,0,0,0,kh,yes_roots,no,no,4,0.114,s_polygaloides,30,6,1983,39.796772,-121.489055,500,700,800
s,polygaloides,C87437,2,kh,13,55,20,0,0,0,5,0,0,4,kh,yes_roots,no,no,14,0.129,s_polygaloides,30,6,1983,39.796772,-121.489055,500,700,800
s,polygaloides,C87437,3,kh,0,1,3,9,1,0,1,0,0,3,kh,yes_roots,no,no,2,0.104,s_polygaloides,30,6,1983,39.796772,-121.489055,500,700,800
s,polygaloides,C87439,1,kh,0,13,3,3,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.087,s_polygaloides,30,5,1988,39.715679,-121.472369,200,340,390
s,polygaloides,C87439,2,kh,0,23,2,0,0,0,0,0,0,0,kh,yes_roots,no,no,3,0.093,s_polygaloides,30,5,1988,39.715679,-121.472369,200,340,390
s,polygaloides,C87439,3,kh,1,7,1,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.049,s_polygaloides,30,5,1988,39.715679,-121.472369,200,340,390
s,polygaloides,C87440,1,kh,0,33,4,4,0,0,0,0,0,0,kh,yes_roots,no,no,4,0.105,s_polygaloides,2,5,1993,39.687454,-121.538928,2000,430,550
s,polygaloides,C87440,2,kh,0,13,3,1,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.075,s_polygaloides,2,5,1993,39.687454,-121.538928,2000,430,550
s,polygaloides,C87440,3,kh,1,28,3,4,0,0,0,0,0,0,kh,yes_roots,no,no,3,0.102,s_polygaloides,2,5,1993,39.687454,-121.538928,2000,430,550
s,polygaloides,C87440,4,kh,6,49,8,4,0,0,0,0,0,0,kh,yes_roots,no,no,5,0.138,s_polygaloides,2,5,1993,39.687454,-121.538928,2000,430,550
s,polygaloides,C87441,1,kh,1,4,5,1,2,0,2,0,0,0,kh,yes_roots,no,yes,2,0.057,s_polygaloides,9,7,1964,39.752716,-121.490051,5000,700,915
s,polygaloides,C87441,2,kh,6,14,7,1,0,0,1,0,0,0,kh,yes_roots,no,no,3,0.059,s_polygaloides,9,7,1964,39.752716,-121.490051,5000,700,915
s,polygaloides,C87441,3,kh,24,50,31,7,3,0,0,0,0,5,kh,yes_roots,no,yes,13,0.156,s_polygaloides,9,7,1964,39.752716,-121.490051,5000,700,915
s,polygaloides,C87441,4,kh,0,4,7,0,0,0,1,0,0,0,kh,yes_roots,no,no,2,0.074,s_polygaloides,9,7,1964,39.752716,-121.490051,5000,700,915
s,polygaloides,C87441,5,kh,0,10,1,2,0,0,0,0,0,0,kh,yes_roots,no,no,3,0.07,s_polygaloides,9,7,1964,39.752716,-121.490051,5000,700,915
s,polygaloides,C87441,6,kh,3,5,9,0,1,0,0,0,0,4,kh,yes_roots,no,yes,3,0.054,s_polygaloides,9,7,1964,39.752716,-121.490051,5000,700,915
s,polygaloides,C87441,7,kh,0,5,2,5,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.066,s_polygaloides,9,7,1964,39.752716,-121.490051,5000,700,915
s,polygaloides,C87441,8,kh,0,13,18,3,7,0,1,0,0,1,kh,yes_roots,no,yes,7,0.11,s_polygaloides,9,7,1964,39.752716,-121.490051,5000,700,915
s,polygaloides,C87442,1,kh,0,15,2,0,0,0,0,0,0,0,kh,yes_roots,no,no,3,0.093,s_polygaloides,28,5,1938,39.761591,-121.478844,2000,580,680
s,polygaloides,C87442,2,kh,0,36,1,0,0,0,0,0,0,0,kh,yes_roots,no,no,7,0.289,s_polygaloides,28,5,1938,39.761591,-121.478844,2000,580,680
s,polygaloides,C87442,3,kh,13,20,1,0,0,0,0,0,0,0,kh,yes_roots,no,no,5,0.128,s_polygaloides,28,5,1938,39.761591,-121.478844,2000,580,680
s,polygaloides,C87442,4,kh,18,24,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,5,0.126,s_polygaloides,28,5,1938,39.761591,-121.478844,2000,580,680
s,polygaloides,C87445,1,kh,2,101,8,0,0,0,0,0,0,0,kh,yes_assumed,no,no,13,0.658,s_polygaloides,19,5,1954,37.657016,-120.14745,400,550,700
s,polygaloides,C87446,1,kh,0,16,13,19,0,0,0,0,0,0,kh,yes_roots,no,no,4,0.122,s_polygaloides,10,6,1956,37.652098,-120.14808,400,550,700
s,polygaloides,C87446,2,kh,1,7,2,1,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.084,s_polygaloides,10,6,1956,37.652098,-120.14808,400,550,700
s,polygaloides,C87446,3,kh,1,10,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.086,s_polygaloides,10,6,1956,37.652098,-120.14808,400,550,700
s,polygaloides,C87446,4,kh,1,8,0,0,0,0,0,0,0,0,kh,yes_roots,no,yes,3,0.053,s_polygaloides,10,6,1956,37.652098,-120.14808,400,550,700
s,polygaloides,C87446,5,kh,0,4,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.048,s_polygaloides,10,6,1956,37.652098,-120.14808,400,550,700
s,polygaloides,C87446,6,kh,0,4,2,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.051,s_polygaloides,10,6,1956,37.652098,-120.14808,400,550,700
s,polygaloides,C87446,7,kh,0,2,2,2,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.043,s_polygaloides,10,6,1956,37.652098,-120.14808,400,550,700
s,polygaloides,C87447,1,kh,24,62,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,11,0.313,s_polygaloides,25,5,1978,37.65976,-119.856334,400,400,1000
s,polygaloides,C87448,1,kh,7,13,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.098,s_polygaloides,12,5,1954,37.595442,-120.131673,1000,579,NA
s,polygaloides,C87448,2,kh,9,15,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.083,s_polygaloides,12,5,1954,37.595442,-120.131673,1000,579,NA
s,polygaloides,C87448,3,kh,7,1,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.042,s_polygaloides,12,5,1954,37.595442,-120.131673,1000,579,NA
s,polygaloides,C87448,4,kh,13,9,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,3,0.094,s_polygaloides,12,5,1954,37.595442,-120.131673,1000,579,NA
s,polygaloides,C87448,5,kh,8,10,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.08,s_polygaloides,12,5,1954,37.595442,-120.131673,1000,579,NA
s,polygaloides,C87448,6,kh,0,13,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.105,s_polygaloides,12,5,1954,37.595442,-120.131673,1000,579,NA
s,polygaloides,C87448,7,kh,11,26,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,5,0.181,s_polygaloides,12,5,1954,37.595442,-120.131673,1000,579,NA
s,polygaloides,C87450,1,kh,0,27,5,4,0,0,0,0,0,0,kh,yes_assumed,no,no,4,0.142,s_polygaloides,15,5,1936,37.663577,-120.156842,2000,701,NA
s,polygaloides,C87450,2,kh,5,21,0,0,0,0,0,0,0,0,kh,yes_assumed,no,no,2,0.149,s_polygaloides,15,5,1936,37.663577,-120.156842,2000,701,NA
s,polygaloides,C87450,3,kh,4,11,0,0,0,0,0,0,0,0,kh,yes_assumed,no,no,3,0.114,s_polygaloides,15,5,1936,37.663577,-120.156842,2000,701,NA
s,polygaloides,C87450,4,kh,0,8,0,0,0,0,0,0,0,0,kh,yes_assumed,no,no,1,0.077,s_polygaloides,15,5,1936,37.663577,-120.156842,2000,701,NA
s,polygaloides,C87450,5,kh,0,3,0,0,0,0,0,0,0,0,kh,yes_assumed,no,no,1,0.121,s_polygaloides,15,5,1936,37.663577,-120.156842,2000,701,NA
s,polygaloides,C87452,1,kh,1,18,3,1,0,0,0,0,0,0,kh,yes_assumed,yes,no,2,0.153,s_polygaloides,29,5,1911,37.612697,-120.138176,200,275,NA
s,polygaloides,C87452,2,kh,0,24,8,1,3,0,0,0,0,0,kh,yes_roots,yes,no,2,0.143,s_polygaloides,29,5,1911,37.612697,-120.138176,200,275,NA
s,polygaloides,C87454,1,kh,1,1,1,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.045,s_polygaloides,7,6,1916,39.012469,-121.104493,100,380,400
s,polygaloides,C87454,2,kh,2,18,6,4,0,0,0,0,0,0,kh,yes_roots,no,no,5,0.081,s_polygaloides,7,6,1916,39.012469,-121.104493,100,380,400
s,polygaloides,C87454,3,kh,1,16,8,13,0,0,0,0,0,0,kh,yes_roots,no,no,5,0.15,s_polygaloides,7,6,1916,39.012469,-121.104493,100,380,400
s,polygaloides,C87454,4,kh,1,32,10,13,0,0,4,0,0,0,kh,yes_roots,no,no,1,0.071,s_polygaloides,7,6,1916,39.012469,-121.104493,100,380,400
s,polygaloides,C87454,5,kh,0,4,2,7,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.058,s_polygaloides,7,6,1916,39.012469,-121.104493,100,380,400
s,polygaloides,C87456,1,kh,0,5,4,0,0,0,7,0,0,0,kh,yes_roots,yes,yes,3,0.124,s_polygaloides,22,7,1964,39.337735,-120.804047,500,1189,1300
s,polygaloides,C87456,2,kh,26,32,6,1,5,0,14,0,0,0,kh,yes_roots,no,yes,6,0.14,s_polygaloides,22,7,1964,39.337735,-120.804047,500,1189,1300
s,polygaloides,C87456,3,kh,0,3,1,4,1,0,0,0,0,0,kh,yes_roots,no,yes,1,0.083,s_polygaloides,22,7,1964,39.337735,-120.804047,500,1189,1300
s,polygaloides,C87456,4,kh,4,15,2,9,0,0,3,0,0,0,kh,yes_roots,no,yes,4,0.081,s_polygaloides,22,7,1964,39.337735,-120.804047,500,1189,1300
s,polygaloides,C87456,5,kh,0,9,5,1,3,0,3,0,0,0,kh,yes_roots,no,yes,4,0.183,s_polygaloides,22,7,1964,39.337735,-120.804047,500,1189,1300
s,polygaloides,C87456,6,kh,0,7,3,0,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.094,s_polygaloides,22,7,1964,39.337735,-120.804047,500,1189,1300
s,polygaloides,C87458,1,kh,2,9,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.084,s_polygaloides,8,6,1971,39.268837,-121.056834,1500,716,828
s,polygaloides,C87458,2,kh,0,3,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.079,s_polygaloides,8,6,1971,39.268837,-121.056834,1500,716,828
s,polygaloides,C87458,3,kh,0,7,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.078,s_polygaloides,8,6,1971,39.268837,-121.056834,1500,716,828
s,polygaloides,C87458,4,kh,0,7,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.07,s_polygaloides,8,6,1971,39.268837,-121.056834,1500,716,828
s,polygaloides,C87460,1,kh,13,47,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,9,0.094,s_polygaloides,14,7,1965,39.321717,-120.804649,1500,1280,1345
s,polygaloides,C87460,2,kh,7,22,1,0,0,0,0,0,0,4,kh,yes_roots,no,no,5,0.077,s_polygaloides,14,7,1965,39.321717,-120.804649,1500,1280,1345
s,polygaloides,C87460,3,kh,2,36,2,4,0,0,0,0,0,0,kh,yes_roots,no,no,4,0.124,s_polygaloides,14,7,1965,39.321717,-120.804649,1500,1280,1345
s,polygaloides,C87460,4,kh,2,4,1,0,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.059,s_polygaloides,14,7,1965,39.321717,-120.804649,1500,1280,1345
s,polygaloides,C87460,5,kh,0,4,6,7,0,0,1,0,0,0,kh,yes_roots,no,no,2,0.075,s_polygaloides,14,7,1965,39.321717,-120.804649,1500,1280,1345
s,polygaloides,C87461,1,kh,0,0,4,80,10,14,0,0,0,0,kh,yes_roots,no,no,20,0.248,s_polygaloides,16,7,1970,39.337776,-120.804265,500,1183,1291
s,polygaloides,C87461,2,kh,0,3,2,14,9,3,0,0,0,0,kh,yes_roots,no,yes,6,0.169,s_polygaloides,16,7,1970,39.337776,-120.804265,500,1183,1291
s,polygaloides,C87463,1,kh,5,0,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.198,s_polygaloides,23,5,1974,39.358833,-120.800607,300,792,NA
s,polygaloides,C87463,2,kh,3,0,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,2,0.262,s_polygaloides,23,5,1974,39.358833,-120.800607,300,792,NA
s,polygaloides,C87463,3,kh,6,0,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,3,0.186,s_polygaloides,23,5,1974,39.358833,-120.800607,300,792,NA
s,polygaloides,C87463,4,kh,2,0,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.199,s_polygaloides,23,5,1974,39.358833,-120.800607,300,792,NA
s,polygaloides,C87466,1,kh,0,8,6,0,1,0,0,0,0,0,kh,yes_roots,yes,no,2,0.1,s_polygaloides,14,7,1905,39.243047,-121.031794,2000,860,NA
s,polygaloides,C87466,2,kh,0,5,13,11,0,4,1,0,0,1,kh,yes_roots,no,no,3,0.16,s_polygaloides,14,7,1905,39.243047,-121.031794,2000,860,NA
s,polygaloides,C87467,1,kh,3,12,0,2,0,0,0,0,0,0,kh,yes_roots,no,no,3,0.065,s_polygaloides,8,7,1967,39.33669,-120.75893,3000,1000,1232
s,polygaloides,C87467,2,kh,0,13,9,6,0,1,0,0,0,0,kh,yes_roots,no,no,6,0.092,s_polygaloides,8,7,1967,39.33669,-120.75893,3000,1000,1232
s,polygaloides,C87467,3,kh,5,25,3,0,0,0,0,0,0,0,kh,yes_roots,yes,no,3,0.138,s_polygaloides,8,7,1967,39.33669,-120.75893,3000,1000,1232
s,polygaloides,C87467,4,kh,1,12,2,1,0,0,0,0,0,0,kh,yes_roots,no,no,3,0.073,s_polygaloides,8,7,1967,39.33669,-120.75893,3000,1000,1232
s,polygaloides,C87467,5,kh,1,15,5,2,2,0,0,0,0,0,kh,yes_roots,no,no,5,0.091,s_polygaloides,8,7,1967,39.33669,-120.75893,3000,1000,1232
s,polygaloides,C87467,6,kh,3,20,3,0,0,0,0,0,0,0,kh,yes_assumed,no,no,5,0.119,s_polygaloides,8,7,1967,39.33669,-120.75893,3000,1000,1232
s,polygaloides,C87468,1,kh,25,63,2,0,0,0,0,0,0,0,kh,yes_roots,no,no,10,0.142,s_polygaloides,6,6,1974,39.358833,-120.800607,300,792,NA
s,polygaloides,C87470,1,lrs,35,24,0,0,0,0,0,0,2,0,lrs,yes_roots,no,no,4,0.215,s_polygaloides,3,6,1937,37.8788,-120.50667,2000,310,350
s,polygaloides,C87470,2,lrs,28,38,0,0,0,0,0,0,1,0,lrs,yes_roots,no,no,4,0.197,s_polygaloides,3,6,1937,37.8788,-120.50667,2000,310,350
s,polygaloides,C87470,3,lrs,7,15,0,0,0,0,0,0,0,0,lrs,yes_roots,no,no,1,0.147,s_polygaloides,3,6,1937,37.8788,-120.50667,2000,310,350
s,polygaloides,C87473,1,lrs,87,70,2,0,0,0,4,0,0,0,lrs,yes_roots,no,yes,12,0.319,s_polygaloides,23,5,1969,37.834427,-120.432887,2000,270,350
s,polygaloides,C87475,1,lrs,2,1,16,14,4,0,7,4,4,0,lrs,yes_roots,no,yes,6,0.158,s_polygaloides,26,6,1951,39.756259,-121.471969,7000,366,NA
s,polygaloides,C87476,1,lrs,52,23,0,0,0,0,0,0,2,0,lrs,yes_roots,no,no,8,0.223,s_polygaloides,18,5,1919,37.964817,-120.463015,1000,411,500
s,polygaloides,C87476,2,lrs,7,2,0,0,0,0,0,0,0,0,lrs,yes_roots,no,no,1,0.099,s_polygaloides,18,5,1919,37.964817,-120.463015,1000,411,500
s,polygaloides,C87479,1,lrs,56,21,0,0,0,0,0,0,2,0,lrs,yes_roots,no,no,6,0.235,s_polygaloides,31,5,1988,37.76777778,-120.2605556,200,549,NA
s,polygaloides,C87479,2,lrs,8,7,0,0,0,0,0,0,0,0,lrs,yes_roots,no,no,2,0.104,s_polygaloides,31,5,1988,37.76777778,-120.2605556,200,549,NA
s,polygaloides,IDS0028214,1,kh,23,9,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,10,0.279,s_polygaloides,28,5,1941,39.812084,-121.57722,5002,475,715
s,polygaloides,IDS0028214,2,kh,29,22,2,0,0,0,0,0,0,0,kh,yes_roots,no,no,10,0.188,s_polygaloides,28,5,1941,39.812084,-121.57722,5002,475,715
s,polygaloides,IDS0028215,1,kh,0,18,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.085,s_polygaloides,15,5,1936,37.655526,-120.149339,1000,701,NA
s,polygaloides,IDS0028215,2,kh,9,45,0,0,0,0,0,0,0,0,kh,yes_roots,no,no,5,0.219,s_polygaloides,15,5,1936,37.655526,-120.149339,1000,701,NA
s,polygaloides,IDS0028216,1,kh,0,9,3,8,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.094,s_polygaloides,6,6,1972,37.838238,-120.471022,500,370,NA
s,polygaloides,IDS0028216,2,kh,0,10,1,2,0,0,0,0,0,0,kh,yes_roots,no,no,1,0.075,s_polygaloides,6,6,1972,37.838238,-120.471022,500,370,NA
s,tortuosus,1042990,1,ej,23,30,11,26,0,1,0,0,0,0,ej,yes_roots,no,yes,9,0.571,s_tortuosus,11,6,2014,36.81505,-118.81689,200,967,NA
s,tortuosus,1082640,1,ej,30,32,10,1,0,22,0,0,0,0,ej,yes_roots,no,no,24,0.184,s_tortuosus,19,7,1988,38.890462,-120.114224,200,2530,NA
s,tortuosus,1138065,1,ej,0,2,1,0,0,3,0,0,0,0,ej,yes_assumed,no,no,1,0.121,s_tortuosus,17,7,2013,36.83061,-118.71477,175,2180,2233
s,tortuosus,1138065,2,ej,0,4,0,0,0,0,0,0,0,0,ej,yes_roots,no,yes,1,0.251,s_tortuosus,17,7,2013,36.83061,-118.71477,175,2180,2233
s,tortuosus,1138065,3,ej,0,2,0,2,0,0,0,0,0,0,ej,yes_assumed,no,no,3,0.109,s_tortuosus,17,7,2013,36.83061,-118.71477,175,2180,2233
s,tortuosus,1190134,1,ej,2,7,7,17,0,1,0,0,0,0,ej,yes_roots,yes,no,8,0.18,s_tortuosus,30,7,1993,38.042792,-119.263414,100,3109,3200
s,tortuosus,1297815,1,ej,0,5,3,7,0,3,0,0,0,0,ej,yes_assumed,no,no,1,0.231,s_tortuosus,18,6,1969,37.71469,-119.68378,500,1524,NA
s,tortuosus,1297815,2,ej,5,8,5,5,0,1,0,0,0,0,ej,yes_assumed,no,no,4,0.264,s_tortuosus,18,6,1969,37.71469,-119.68378,500,1524,NA
s,tortuosus,1302104,1,ej,9,1,1,0,0,4,0,0,0,0,ej,yes_assumed,no,no,10,0.306,s_tortuosus,23,6,1957,38.545351,-120.352885,5000,1798,NA
s,tortuosus,1303785,1,ej,10,3,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,10,0.14,s_tortuosus,11,8,1982,39.259909,-120.390908,729,1560,2090
s,tortuosus,1303785,2,ej,1,3,1,0,0,0,0,0,0,0,ej,yes_roots,no,no,4,0.092,s_tortuosus,11,8,1982,39.259909,-120.390908,729,1560,2090
s,tortuosus,1303785,3,ej,1,0,4,0,0,0,0,0,0,0,ej,yes_roots,no,no,2,0.098,s_tortuosus,11,8,1982,39.259909,-120.390908,729,1560,2090
s,tortuosus,1303785,4,ej,0,1,3,1,0,0,0,0,0,0,ej,yes_roots,no,no,4,0.09,s_tortuosus,11,8,1982,39.259909,-120.390908,729,1560,2090
s,tortuosus,1303785,5,ej,0,3,6,3,0,0,0,0,0,0,ej,yes_roots,no,no,3,0.069,s_tortuosus,11,8,1982,39.259909,-120.390908,729,1560,2090
s,tortuosus,1303785,6,ej,1,3,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,3,0.092,s_tortuosus,11,8,1982,39.259909,-120.390908,729,1560,2090
s,tortuosus,1303786,1,ej,11,4,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,1,0.105,s_tortuosus,19,6,1979,39.25111,-120.35722,10000,1075,2437
s,tortuosus,1303786,2,ej,13,12,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,4,0.155,s_tortuosus,19,6,1979,39.25111,-120.35722,10000,1075,2437
s,tortuosus,1303786,3,ej,3,3,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,1,0.062,s_tortuosus,19,6,1979,39.25111,-120.35722,10000,1075,2437
s,tortuosus,1303786,4,ej,6,3,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,1,0.118,s_tortuosus,19,6,1979,39.25111,-120.35722,10000,1075,2437
s,tortuosus,1303787,1,ej,0,1,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,1,0.071,s_tortuosus,19,6,1979,39.25111,-120.35722,10000,1075,2437
s,tortuosus,1303787,3,ej,5,0,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,1,0.09,s_tortuosus,19,6,1979,39.25111,-120.35722,10000,1075,2437
